epoch,loss,val_loss
678,0.002971252828463912,0.0034428197890520097
679,0.002955677632987499,0.003386130955070257
680,0.0029467102743685244,0.0034220460690557956
681,0.002974508914723992,0.0034078044891357423
682,0.002933608489856124,0.003455322118476033
683,0.0029627100124955176,0.0034727668445557356
684,0.00297189706787467,0.0034108644165098665
685,0.0029736637737601997,0.0034868565797805786
686,0.0029420940555632113,0.003379480313509703
687,0.002965149900317192,0.003480856981128454
688,0.0029342963971197606,0.003546681057661772
689,0.002980991195142269,0.003674826370552182
690,0.0029690273832529783,0.0033828737884759904
691,0.0029476816311478616,0.003611421514302492
